char01,char02,char03,char04,char05,char06,char07,char08,Valid
a,s,w,y,v,y,w, ,invalid
h,o,f, , , , , ,invalid
l,e,a,k,a,g,e, ,valid
s,h,o,o,k, , , ,valid
p,a,d,d,l,i,n,g,valid
v,i,l,l,a,i,n,s,valid
o,v,e,r,f,l,o,w,valid
l,u,s,g,b,y,n, ,invalid
a,k,f,w,p, , , ,invalid
t,e,e,n,s, , , ,valid
i,f,s, , , , , ,valid
q,v,j, , , , , ,invalid
e,l,g,r,i,j,c, ,invalid
r,w,v,m,e, , , ,invalid
j,v,t,x,k, , , ,invalid
t,o,s,s,u,p,s, ,valid
f,u,f, , , , , ,invalid
r,j,i, , , , , ,invalid
q,h,b,o,g, , , ,invalid
y,q,s,f, , , , ,invalid
v,x,r,k,u, , , ,invalid
d,e,x,j, , , , ,invalid
i,g,n,t,o, , , ,invalid
d,e,c,e,i,t,s, ,valid
b,o,x,i,n,g, , ,valid
t,w,i,n,k,l,e,s,valid
c,u,q,j, , , , ,invalid
e,n,a,c,t,s, , ,valid
m,a,c,a,w,s, , ,valid
g,m,l, , , , , ,invalid
e,k,w,c,a,v,i, ,invalid
x,u,a,e, , , , ,invalid
i,q,j,p, , , , ,invalid
b,l,o,g,g,e,d, ,valid
i,n,f,u,s,e,d, ,valid
s,i,s,t,e,r, , ,valid
g,j,f,s,f,b,y, ,invalid
f,l,m,i,p,k, , ,invalid
c,o,n,c,e,i,v,e,valid
h,q,b,b,g,t,f, ,invalid
c,l,i,s,y, , , ,invalid
i,y,u,u,p,o, , ,invalid
o,q,p,f,p,r, , ,invalid
y,u,i, , , , , ,invalid
p,u,u,c,g, , , ,invalid
u,h,r, , , , , ,invalid
x,c,h,c,h,o, , ,invalid
u,a,l,t, , , , ,invalid
p,l,u,n,k, , , ,valid
t,a,n,k,i,n,g, ,valid
m,h,r,y,f,k,q, ,invalid
b,s,v,n,q, , , ,invalid
u,n,t,r,u,e,r, ,valid
p,o,l,i,t,i,e,s,valid
m,e,l,o, , , , ,invalid
s,m,a,r,t, , , ,valid
n,d,a,g,i,m,f, ,invalid
s,o,i,b,m,b, , ,invalid
v,q,t,c, , , , ,invalid
h,y,m,h,b, , , ,invalid
d,i,e,t,e,r, , ,valid
s,q,u,i,r,t, , ,valid
t,a,w,n,y, , , ,valid
b,o,r,d,e,r, , ,valid
u,b,o,y,r,d, , ,invalid
f,e,t,i,c,h,e,s,valid
b,u,l,g,e, , , ,valid
y,i,j,l,p, , , ,invalid
m,u,s,e,u,m,s, ,valid
l,w,a, , , , , ,invalid
m,m,s,h,a, , , ,invalid
h,e,s, , , , , ,valid
m,s,r,g, , , , ,invalid
d,e,c,l,i,n,e, ,valid
g,q,a,i,n, , , ,invalid
t,o,r,t,u,r,e, ,valid
x,i,y,w, , , , ,invalid
m,e,d,d,l,e,s, ,valid
a,l,t,o,s, , , ,valid
i,v,t,i, , , , ,invalid
s,h,e,d,d,i,n,g,valid
h,q,f,n,u,u,c, ,invalid
r,o,k, , , , , ,invalid
v,v,r,s, , , , ,invalid
e,j,h, , , , , ,invalid
j,b,i,k,a,q, , ,invalid
k,b,u,f,y,i, , ,invalid
d,o,n,y, , , , ,invalid
o,b,p,b,u, , , ,invalid
p,r,i,v,y, , , ,valid
w,t,f,e, , , , ,invalid
d,v,v, , , , , ,invalid
s,k,i,e,d, , , ,valid
s,g,q,e, , , , ,invalid
c,o,c,o,a,n,u,t,valid
k,a,v,y,o, , , ,invalid
c,i,v,i,e,s, , ,valid
b,l,t,r, , , , ,invalid
g,l,h,t,e, , , ,invalid
x,c,a,i, , , , ,invalid
a,i,j,s,p,o,w, ,invalid
q,k,y,u,m,g,u, ,invalid
b,u,i,l,t,i,n, ,valid
p,s,s,h,p, , , ,invalid
m,e,s,s,i,e,r, ,valid
s,p,y, , , , , ,invalid
a,s,i,s,j, , , ,invalid
m,v,b,y,s,o,v, ,invalid
m,o,o,e,d, , , ,valid
j,m,v, , , , , ,invalid
p,l,u,c,k,e,d, ,valid
j,m,v,k,o, , , ,invalid
m,o,a,n,i,n,g, ,valid
d,f,y,v,f,e, , ,invalid
g,i,l,d,e,d, , ,valid
h,h,g, , , , , ,invalid
t,h,o,s,e, , , ,valid
d,i,v,o,r,c,e, ,valid
h,m,k, , , , , ,invalid
p,e,r,u,s,e,s, ,valid
o,r,f,w,m,k,n, ,invalid
n,h,d,t, , , , ,invalid
s,y,r,i,n,g,e,s,valid
h,s,i,b,e, , , ,invalid
j,u,c,x, , , , ,invalid
x,w,p, , , , , ,invalid
d,b,l,t, , , , ,invalid
f,o,r,m,s, , , ,valid
i,n,t,e,n,d,s, ,valid
p,h,t,x, , , , ,invalid
b,q,n,q,k,y, , ,invalid
v,r,s,n,h,s, , ,invalid
s,u,i,t,a,b,l,e,valid
b,c,n,p, , , , ,invalid
y,x,n,b,j,l,e, ,invalid
f,k,v,c,v,o, , ,invalid
x,f,u,d, , , , ,invalid
l,i,r,u,p,t, , ,invalid
q,x,f,j,r,t,g, ,invalid
r,g,q,n,t,w,x, ,invalid
c,s,r,f,q, , , ,invalid
t,i,k,e,s, , , ,valid
b,b,w,d, , , , ,invalid
f,t,b,v,c,y,e, ,invalid
k,e,y,p,u,n,c,h,valid
s,c,l,w,g,h,h, ,invalid
n,x,s, , , , , ,invalid
v,b,m,j,v, , , ,invalid
s,t,o,v,e, , , ,valid
w,i,r,e,d, , , ,valid
o,y,a, , , , , ,invalid
j,b,h, , , , , ,invalid
s,l,u,m,d,o,g,s,valid
a,v,i,o,n,i,c,s,valid
h,p,g, , , , , ,invalid
l,a,g,g,e,d, , ,valid
f,e,m,a,l,e,s, ,valid
e,p,m, , , , , ,invalid
m,o,q,x,t, , , ,invalid
g,j,e,g,m, , , ,invalid
j,k,b, , , , , ,invalid
p,i,c,k, , , , ,valid
b,a,s,s, , , , ,valid
g,u,t, , , , , ,valid
x,r,r, , , , , ,invalid
p,r,o,f,i,t, , ,valid
a,q,c,q,m, , , ,invalid
c,o,t, , , , , ,valid
o,f,h, , , , , ,invalid
g,r,o,u,c,h,y, ,valid
f,h,s,m,b,k, , ,invalid
a,l,b,e,i,t, , ,valid
r,i,f,e,s,t, , ,valid
s,f,g, , , , , ,invalid
s,p,h,i,n,x,e,s,valid
y,r,o,d,x, , , ,invalid
e,o,w,m, , , , ,invalid
w,t,k,t,s,d,m, ,invalid
q,o,b,j, , , , ,invalid
s,u,b,m,e,r,s,e,valid
b,c,d,q,l,b,t, ,invalid
a,r,o,u,s,e,d, ,valid
c,i,x,n, , , , ,invalid
a,w,s,k,f,x, , ,invalid
m,u,l,l,i,o,n, ,valid
r,l,i,e,u,j, , ,invalid
g,a,b,l,e, , , ,valid
n,g,h,p, , , , ,invalid
b,c,o,e,q,d, , ,invalid
i,n,s,t,i,l,l, ,valid
q,t,m,m, , , , ,invalid
c,c,k, , , , , ,invalid
j,a,s,n,n,g,m, ,invalid
v,a,l, , , , , ,invalid
c,h,w,t,s,s, , ,invalid
h,b,l, , , , , ,invalid
b,o,m,b,i,n,g,s,valid
i,d,k, , , , , ,invalid
l,k,h,w,s,j,a, ,invalid
a,p,r,j,o,r,n, ,invalid
r,o,u,n,d,l,y, ,valid
h,s,o, , , , , ,invalid
g,f,k, , , , , ,invalid
s,g,e,r,f,j,u, ,invalid
a,v,a,y, , , , ,invalid
p,o,s,i,e,s, , ,valid
k,l,u,t,z,y, , ,valid
u,n,t,r,u,t,h,s,valid
j,l,a,p,n, , , ,invalid
b,l,i,n,d,e,d, ,valid
i,e,m,e,r,o, , ,invalid
d,o,l,i,n,g, , ,valid
d,r,e,s,s,e,s, ,valid
n,i,t,e, , , , ,valid
h,w,r,x,g, , , ,invalid
a,c,u,t,e, , , ,valid
l,e,n,d, , , , ,valid
c,s,n, , , , , ,invalid
d,j,k, , , , , ,invalid
d,y,r,g,n,w,d, ,invalid
l,p,a,b,s,a, , ,invalid
l,u,m,b,a,g,o, ,valid
s,h,o,o,s, , , ,valid
g,e,n,t,l,e,r, ,valid
b,l,u,r,t, , , ,valid
f,f,u, , , , , ,invalid
x,j,d,x,r, , , ,invalid
o,l,v,v,e, , , ,invalid
f,o,m,a,y, , , ,invalid
u,k,b,x,d,p, , ,invalid
q,u,i,n,c,e,s, ,valid
k,y,y,g, , , , ,invalid
e,c,x,x,g,i,g, ,invalid
i,f,b,m, , , , ,invalid
f,l,u,n,g, , , ,valid
j,s,x,g,y, , , ,invalid
v,a,p,b,w, , , ,invalid
s,u,r,f,a,c,e,s,valid
d,w,u,c,l,o,a, ,invalid
s,i,n,g,s,o,n,g,valid
h,e,m,v,c,a,r, ,invalid
g,l,u,m, , , , ,valid
w,a,n,l,s,p,d, ,invalid
c,a,n,n,a,b,i,s,valid
t,t,n,e,r,d,o, ,invalid
s,c,a,n,d,a,l,s,valid
r,a,n,c,h,e,r, ,valid
t,d,g,c,e, , , ,invalid
t,r,l,n,c,l, , ,invalid
w,r,b,k,a,t, , ,invalid
u,e,d,q,e,c,o, ,invalid
b,o,o,t,i,n,g, ,valid
e,y,w,m,d,d, , ,invalid
n,u,a,s, , , , ,invalid
k,k,u,c,j,i, , ,invalid
s,l,u,t, , , , ,valid
o,p,t,t, , , , ,invalid
g,a,n,g,e,d, , ,valid
p,a,b,t,e, , , ,invalid
u,p,i,o,b, , , ,invalid
f,l,a,s,h,e,r,s,valid
p,e,t,a,l,s, , ,valid
e,n,d,e,a,v,o,r,valid
w,v,u,m,n,r, , ,invalid
f,c,l,b,d,q,p, ,invalid
y,f,p,l,y,l, , ,invalid
c,u,b,i,s,m, , ,valid
p,s,y,c,h,o, , ,valid
y,o,x, , , , , ,invalid
u,t,a,u, , , , ,valid
s,i,j,h,u,t, , ,invalid
o,l,h,g,x,a, , ,invalid
j,y,f,n,l, , , ,invalid
g,e,s,t,u,r,e,s,valid
b,e,c,k,o,n, , ,valid
l,e,s,k,q, , , ,invalid
j,p,b,r, , , , ,invalid
w,h,i,z, , , , ,valid
v,j,y, , , , , ,invalid
r,n,r,k, , , , ,invalid
w,d,g,w,o, , , ,invalid
b,b,c,s,e, , , ,invalid
k,a,b,w,v,x, , ,invalid
n,m,v,j,a,n,b, ,invalid
s,o,s,h,i,t,e, ,valid
j,x,l,p,i, , , ,invalid
r,u,u,o,b,e,w, ,invalid
f,f,m,d,v, , , ,invalid
n,t,e, , , , , ,invalid
v,c,e,y,l, , , ,invalid
c,c,o, , , , , ,invalid
g,u,z,z,l,e,r,s,valid
h,i,n,h,b,x, , ,invalid
x,u,w,j,p,j,t, ,invalid
s,k,i,m,p,i,n,g,valid
f,o,s,t,e,r, , ,valid
g,i,e,a,p, , , ,invalid
p,e,u,d,p, , , ,invalid
x,y,v,l,u,d,u, ,invalid
b,u,r,e,a,u, , ,valid
d,u,s,k, , , , ,valid
v,g,e,d, , , , ,invalid
v,j,w,u,s,t,q, ,invalid
a,n,n,e,a,l,s, ,valid
n,j,i, , , , , ,invalid
l,e,u,h, , , , ,invalid
l,r,d, , , , , ,invalid
s,a,l,i,n,e,s, ,valid
q,j,r,a, , , , ,invalid
s,e,s, , , , , ,invalid
b,a,l,l,i,n,g, ,valid
h,f,i, , , , , ,invalid
t,b,l,h,k,x,e, ,invalid
l,e,x,i,c,o,n,s,valid
h,q,d,o,i,q, , ,invalid
a,m,l,n,l,f,x, ,invalid
y,l,m, , , , , ,invalid
o,y,c, , , , , ,invalid
o,n,c,e, , , , ,valid
u,t,c,s,r,w, , ,invalid
e,t,n,s,l,g,n, ,invalid
w,e,l,d,e,r, , ,valid
a,d,e,q,u,a,c,y,valid
e,n,n,u,i, , , ,valid
u,m,y,t,a,h,u, ,invalid
p,o,a,c,h,i,n,g,valid
o,u,t,g,o, , , ,valid
j,a,w,u,j, , , ,invalid
l,r,h, , , , , ,invalid
k,i,j, , , , , ,invalid
a,l,i,k,d,t, , ,invalid
n,o,u,m, , , , ,invalid
l,o,g, , , , , ,invalid
t,o,r,t,o,i,s,e,valid
j,u,n,k,e,t,s, ,valid
j,k,d,a,v, , , ,invalid
g,u,i,l,e, , , ,valid
p,g,a,k,a,k,h, ,invalid
s,k,e,w,e,r,s, ,valid
o,f,a,y,q,b,g, ,invalid
c,y,e,b,y,a,g, ,invalid
b,i,p,e,d, , , ,valid
s,t,o,n,e,y, , ,valid
x,n,t,m, , , , ,invalid
h,e,e,l,e,d, , ,valid
r,l,w,x, , , , ,invalid
e,l,k,s, , , , ,valid
v,o,b,h,i,e,y, ,invalid
p,w,c,a,x,w,a, ,invalid
j,y,x,t, , , , ,invalid
q,s,j,v,h, , , ,invalid
r,p,v,g,p,r, , ,invalid
g,p,i,c,q, , , ,invalid
h,d,m,n,s, , , ,invalid
t,l,j,s,s, , , ,invalid
h,e,r,e,s,y, , ,valid
o,g,y,i, , , , ,invalid
v,u,b,c, , , , ,invalid
c,a,l,o,r,i,e,s,valid
a,p,h,o,r,i,s,m,valid
f,p,k,l,e, , , ,invalid
x,t,y, , , , , ,invalid
f,l,a,t,n,e,s,s,valid
b,o,a,s,t,s, , ,valid
o,g,l,a, , , , ,invalid
m,e,l,l,o,w,e,r,valid
l,n,c,q,c,x, , ,invalid
w,a,r,t,i,m,e, ,valid
d,i,s,t,a,s,t,e,valid
r,a,c,e,s, , , ,valid
d,x,n,g,d,d, , ,invalid
h,o,o,d,w,i,n,k,valid
m,k,o,e, , , , ,invalid
n,d,k,h,j,v, , ,invalid
l,y,n,c,h,e,s, ,valid
f,g,f,a,l,p, , ,invalid
r,k,p,w, , , , ,invalid
a,d,j,u,s,t,s, ,valid
u,n,e,v,e,n, , ,valid
u,k,a,n,q,c,e, ,invalid
s,h,o,w,c,a,s,e,valid
t,a,p,e,r,i,n,g,valid
c,o,m,p,u,t,e,r,valid
b,l,a,c,k, , , ,valid
i,d,i,w,w,k,g, ,invalid
h,o,g,g,i,s,h, ,valid
l,a,b,o,r, , , ,valid
r,q,k,v, , , , ,invalid
c,l,o,c,k, , , ,valid
h,u,m,m,o,c,k, ,valid
j,s,r,b,p,b,u, ,invalid
a,f,b,v,s, , , ,invalid
c,r,o,a,k,e,d, ,valid
a,m,b,l,e, , , ,valid
x,u,m,f,q,g, , ,invalid
w,v,t, , , , , ,invalid
h,w,s,k,t, , , ,invalid
l,o,y, , , , , ,invalid
v,e,t,t,e,d, , ,valid
l,k,u, , , , , ,invalid
v,f,k,c, , , , ,invalid
e,x,g,k,e, , , ,invalid
t,r,u,n,d,l,e, ,valid
k,w,e, , , , , ,invalid
y,u,v,v,c, , , ,invalid
q,k,k,a,l,s,w, ,invalid
c,p,g,b, , , , ,invalid
q,a,e,m,t,v,k, ,invalid
d,j,i,n,n, , , ,valid
a,i,r,i,n,e,s,s,valid
w,i,o,j, , , , ,invalid
a,j,n,a, , , , ,invalid
c,o,u,r,s,e,d, ,valid
e,q,u,a,t,i,n,g,valid
o,s,k,b, , , , ,invalid
e,t,d,x, , , , ,invalid
m,u,b,y,c,s, , ,invalid
y,e,h, , , , , ,invalid
i,r,e,t,t,c,a, ,invalid
m,b,r,g,m, , , ,invalid
l,n,o,b,n,y, , ,invalid
u,y,g,u, , , , ,invalid
s,u,n,r,o,o,f,s,valid
x,b,e,g, , , , ,invalid
k,k,o,h,x,e,o, ,invalid
w,b,y,n,y,b,k, ,invalid
c,l,o,d,s, , , ,valid
c,l,e,a,n,s,e, ,valid
t,k,a,u,c,d,c, ,invalid
f,b,u,u,l,s, , ,invalid
j,o,t,h,j,l,u, ,invalid
b,e,w,a,r,e, , ,valid
h,p,i,m,x,x, , ,invalid
u,q,v,s,j, , , ,invalid
s,k,i,t,q,i, , ,invalid
g,u,i,l,t,i,l,y,valid
a,b,e,t,t,o,r,s,valid
s,g,f,q,p,a,h, ,invalid
f,s,a,e,h, , , ,invalid
d,i,s,o,w,n,e,d,valid
t,r,a,p,s, , , ,valid
u,s,b,m,n, , , ,invalid
w,n,n,j,f,b, , ,invalid
d,t,h,l,s,i,k, ,invalid
g,d,g,u,p,p,m, ,invalid
y,y,w,h, , , , ,invalid
x,y,h,d,p,l,u, ,invalid
x,r,x,n,p, , , ,invalid
h,a,l,e,r, , , ,valid
g,b,i, , , , , ,invalid
s,q,u,e,e,z,e, ,valid
k,v,e,j,l, , , ,invalid
s,p,e,n,t, , , ,valid
g,o,o,g,l,e,d, ,valid
f,a,i,n,t,e,s,t,valid
u,o,w,v,b,e, , ,invalid
f,i,t,l,y, , , ,valid
b,e,m,o,a,n,e,d,valid
p,e,i, , , , , ,invalid
g,r,o,i,n,s, , ,valid
t,y,f, , , , , ,invalid
g,i,r,d,l,i,n,g,valid
z,i,n,n,i,a,s, ,valid
r,w,t,p,w,u, , ,invalid
n,w,g,i,d,t,b, ,invalid
o,y,l,r, , , , ,invalid
v,m,b,h,l,c,d, ,invalid
m,a,t,b, , , , ,invalid
d,c,k,r,k, , , ,invalid
h,a,n,k,i,e,s, ,valid
y,s,j,o,l,t,d, ,invalid
i,c,t,p,m,i, , ,invalid
s,d,m,f,a, , , ,invalid
m,o,u,s,e,r, , ,valid
w,a,a, , , , , ,invalid
v,o,t,i,n,g, , ,valid
f,o,v,t,r,r, , ,invalid
o,d,m,d,b, , , ,invalid
c,p,f,c,i,a, , ,invalid
n,o,c,g, , , , ,invalid
a,s,n,m,m, , , ,invalid
e,d,d,w,g,p, , ,invalid
w,i,n,c,h,i,n,g,valid
h,o,u,s,e,t,o,p,valid
u,x,e,d,c, , , ,invalid
l,u,c,k,l,e,s,s,valid
s,a,n,c,t,i,f,y,valid
k,v,c,g, , , , ,invalid
d,i,n,n,i,n,g, ,valid
e,i,q,j,j, , , ,invalid
g,d,w, , , , , ,invalid
i,l,m,s, , , , ,invalid
b,j,d,q,d,x, , ,invalid
t,v,l,r,f, , , ,invalid
b,e,e,p,s, , , ,valid
b,u,c,k,l,e,r, ,valid
f,a,k,i,y,u, , ,invalid
h,a,l,t,e,r, , ,valid
a,p,h,a,s,i,a, ,valid
k,a,n,i,j,e,y, ,invalid
w,t,i,r,f,l,x, ,invalid
n,a,s,t,i,e,s,t,valid
x,f,x,j,g,w, , ,invalid
s,m,i,r,k,i,n,g,valid
v,s,w,h,g,q,w, ,invalid
r,o,y,a,l,i,s,t,valid
o,k,x,x,f,w,g, ,invalid
y,i,y,y,i,s, , ,invalid
x,k,n, , , , , ,invalid
n,i,g,g,a,r,d, ,valid
m,x,j,a,d,w, , ,invalid
i,p,p,w,i,g, , ,invalid
g,o,u, , , , , ,invalid
t,u,r,g,i,d,l,y,valid
h,i,p, , , , , ,invalid
b,r,a,v,a,d,o, ,valid
g,e,n,u,s,e,s, ,valid
u,b,x,p,h,q,p, ,invalid
l,j,q,a, , , , ,invalid
q,d,j,m,h,s,j, ,invalid
x,k,i,h,m, , , ,invalid
m,o,l,l,u,s,k, ,valid
o,w,a,p, , , , ,invalid
c,o,m,p,l,i,e,d,valid
c,a,k,r,j,c,o, ,invalid
o,x,y,u, , , , ,invalid
j,d,o,q, , , , ,invalid
x,b,x,c,v,x, , ,invalid
i,h,u,u,o, , , ,invalid
a,m,a,t,e,u,r,s,valid
h,k,f,d,n,s,u, ,invalid
k,r,q, , , , , ,invalid
t,h,r,i,l,l,e,r,valid
o,y,j,j, , , , ,invalid
k,c,k,d, , , , ,invalid
s,a,v,a,n,t, , ,valid
m,g,t, , , , , ,invalid
v,k,k,o,i,d,h, ,invalid
g,x,b,i,u, , , ,invalid
t,m,t,b,c,h,u, ,invalid
h,u,s,b,a,n,d, ,valid
l,o,c,k,u,p, , ,valid
e,g,a, , , , , ,invalid
a,i,d,d, , , , ,invalid
t,i,e,p,h, , , ,invalid
h,a,u,l,e,r, , ,valid
s,o,l,a,r, , , ,valid
p,r,i,v,a,t,e,s,valid
h,w,m,t,m,i, , ,invalid
j,o,n,q,u,i,l, ,valid
q,m,q,n,a, , , ,invalid
x,c,n,r,b,m, , ,invalid
j,d,p,d,x,w, , ,invalid
d,y,m,d, , , , ,invalid
t,k,c,o, , , , ,invalid
i,e,k,c,n,u,l, ,invalid
c,o,b,b,l,i,n,g,valid
f,i,d,d,l,y, , ,valid
g,y,s, , , , , ,invalid
l,r,e,u,k, , , ,invalid
p,i,l,a,f, , , ,valid
d,r,g,q,f,s, , ,invalid
y,d,t,s, , , , ,invalid
k,x,v,k,t,p, , ,invalid
b,e,f,u,d,d,l,e,valid
j,i,g, , , , , ,valid
c,v,d,o, , , , ,invalid
q,i,y,u,d,m,v, ,invalid
h,a,r,n,e,s,s, ,valid
k,o,n,o, , , , ,valid
h,u,l, , , , , ,invalid
c,h,o,k,e,r,s, ,valid
s,i,x,t,e,e,n, ,valid
f,r,j,x, , , , ,invalid
j,u,m,q,q, , , ,invalid
m,m,i,x,i,y,k, ,invalid
b,x,y,k,p, , , ,invalid
y,t,a,e, , , , ,invalid
k,q,x,j,n,f,s, ,invalid
s,h,o,d,d,i,e,r,valid
v,r,m,y,o,g, , ,invalid
b,r,a,k,e,s, , ,valid
w,s,h,m,e,e,k, ,invalid
s,l,e,e,k,i,n,g,valid
c,o,x,x,a,e,y, ,invalid
o,q,l, , , , , ,invalid
t,o,a,s,t,e,r, ,valid
q,v,f,l,w,b, , ,invalid
u,v,r, , , , , ,invalid
v,b,h,v,s,v,j, ,invalid
v,e,v,e, , , , ,invalid
e,m,b,a,s,s,y, ,valid
e,x,h,e,d,e,p, ,invalid
x,b,f,o,t,o,b, ,invalid
k,l,l,i, , , , ,invalid
k,y,d, , , , , ,invalid
p,l,a,n,t,e,r,s,valid
b,l,o,o,d,y, , ,valid
l,c,y,p,j,v, , ,invalid
q,b,m,k,h, , , ,invalid
m,a,n,d,r,a,k,e,valid
j,q,f,y,s, , , ,invalid
a,w,n,i,n,g,s, ,valid
r,u,m,b,a,i,n,g,valid
j,h,g,d,g, , , ,invalid
j,m,p,d,y,j, , ,invalid
m,b,v,v,f, , , ,invalid
w,t,l,e,t,y,r, ,invalid
y,r,a, , , , , ,invalid
i,n,s,p,y,b,v, ,invalid
b,b,s,v,b,w,p, ,invalid
g,r,a,n,d,e,e, ,valid
m,a,s,s,i,v,e, ,valid
e,p,i,c, , , , ,valid
p,r,o,w,l,e,r, ,valid
u,a,a,l,l,q,l, ,invalid
e,p,m,r, , , , ,invalid
a,e,y,f,d,p,w, ,invalid
c,l,s,g, , , , ,invalid
n,k,t,e, , , , ,invalid
j,x,b, , , , , ,invalid
v,a,k,m,i,x,s, ,invalid
w,x,r,v,k,j,h, ,invalid
l,o,a,t,h,e,d, ,valid
x,p,s,g,v, , , ,invalid
m,g,u,b, , , , ,invalid
m,e,i,m, , , , ,invalid
b,y,p,b,t,j,c, ,invalid
c,q,n, , , , , ,invalid
i,m,p,a,i,r,e,d,valid
j,i,e,v,k,v, , ,invalid
m,a,n,u,a,l,l,y,valid
s,t,o,k,e,r, , ,valid
h,u,s,s,i,e,s, ,valid
m,e,c,h,a,n,i,c,valid
c,h,e,n,i,l,l,e,valid
m,i,g,r,a,t,e,d,valid
k,r,m,b, , , , ,invalid
l,q,e,m,n, , , ,invalid
k,n,i, , , , , ,invalid
m,w,k,i,o,j,t, ,invalid
c,g,h,e,d,e, , ,invalid
s,j,x,n,q,s,t, ,invalid
b,a,r,r,i,e,r,s,valid
r,e,p,l,e,t,e,d,valid
w,p,a,v,r,x,t, ,invalid
a,p,o,y, , , , ,invalid
f,y,l,w,x,r,a, ,invalid
m,a,h,a,t,m,a,s,valid
m,t,e,o,r,v, , ,invalid
w,o,w,s, , , , ,valid
m,f,h,y,w,b,o, ,invalid
d,n,j,x,n, , , ,invalid
m,o,n,o, , , , ,valid
v,h,p,t, , , , ,invalid
d,i,e,t,s, , , ,valid
d,t,h,l,r,p, , ,invalid
t,g,n,e,s,u, , ,invalid
h,g,q,n, , , , ,invalid
s,n,r,g,y, , , ,invalid
u,c,u, , , , , ,invalid
k,c,o,s, , , , ,invalid
s,u,b,t,l,e, , ,valid
y,w,k,y,b, , , ,invalid
u,s,p,f, , , , ,invalid
s,o,k,n,b,c,e, ,invalid
s,h,e,r,d, , , ,valid
y,q,p,y, , , , ,invalid
p,i,o,n,e,e,r, ,valid
n,q,p,a,u,l,x, ,invalid
j,u,m,b,l,e, , ,valid
b,d,s, , , , , ,invalid
s,p,i,l,l,e,d, ,valid
o,f,n, , , , , ,invalid
k,f,y, , , , , ,invalid
b,h,k,i,u, , , ,invalid
t,a,c,k,l,e,r, ,valid
m,a,l,l,o,w,s, ,valid
s,m,a,r,t,s, , ,valid
s,d,n,h,e,f, , ,invalid
l,i,n,d,e,n,s, ,valid
k,u,g,n,x, , , ,invalid
b,h,u,v,y,c, , ,invalid
a,w,x,w, , , , ,invalid
w,r,w,p,g, , , ,invalid
s,u,a,v,e,l,y, ,valid
s,e,m,y,r,n, , ,invalid
y,w,y,t,q,g,m, ,invalid
d,u,v,m, , , , ,invalid
e,h,n,a,u,q, , ,invalid
l,u,n,c,h,i,n,g,valid
a,p,h,e,l,i,o,n,valid
p,f,q,q,a,j,t, ,invalid
s,o,l,v,e,n,c,y,valid
j,f,g,g,i, , , ,invalid
s,y,x,g,a, , , ,invalid
n,a,x,q, , , , ,invalid
a,g,q,x,i,n, , ,invalid
s,h,e,e,r,e,r, ,valid
t,i,n,k,e,r,e,d,valid
n,i,t,w,i,t, , ,valid
y,p,y,g,v,x,l, ,invalid
t,q,t,l,v,x,o, ,invalid
a,a,m,q, , , , ,invalid
y,k,x, , , , , ,invalid
t,e,s,t,e,d, , ,valid
c,a,l,a,m,i,t,y,valid
x,s,c,l,i, , , ,invalid
v,n,x,i, , , , ,invalid
f,m,s,d,q,t,y, ,invalid
c,f,t, , , , , ,invalid
s,q,h,g,i, , , ,invalid
a,g,h,g,f,d, , ,invalid
t,n,q,j,m,l,n, ,invalid
e,h,u, , , , , ,invalid
d,e,l,u,d,e, , ,valid
n,w,k,j,r, , , ,invalid
c,o,s,t,a,r, , ,valid
m,i,d,o,r,i, , ,valid
o,v,e,r,l,i,e, ,valid
f,l,o,e,s, , , ,valid
s,h,e,l,l,e,r, ,valid
r,a,f,x,h,j,d, ,invalid
k,f,o,t,x,f,g, ,invalid
a,d,a,p,t,e,r, ,valid
y,h,n,l,h,a,c, ,invalid
m,i,c, , , , , ,invalid
i,w,j, , , , , ,invalid
d,i,s,p,l,a,y, ,valid
c,o,m,p,u,t,e,s,valid
d,e,p,u,t,i,z,e,valid
a,n,c,e,s,t,r,y,valid
u,c,q,f,s,d,m, ,invalid
k,x,h, , , , , ,invalid
w,a,f,t,s, , , ,valid
q,f,d,j, , , , ,invalid
n,u,r, , , , , ,invalid
y,r,o,x,y, , , ,invalid
y,l,n,x,n, , , ,invalid
x,w,q,c,b, , , ,invalid
o,s,t,v,b,d, , ,invalid
d,r,e,a,d,s, , ,valid
c,f,f,n, , , , ,invalid
x,a,n,k,y, , , ,invalid
l,p,u, , , , , ,invalid
l,a,m,m,i,n,g, ,valid
v,e,u,r, , , , ,invalid
g,r,i,s,t,l,y, ,valid
x,r,k,e,h,q, , ,invalid
w,c,p, , , , , ,invalid
s,t,u,b, , , , ,valid
g,a,r,o,t,e,d, ,valid
e,a,s,e,l,s, , ,valid
k,a,w,h,y,m,p, ,invalid
f,o,r,e,s,a,i,l,valid
t,y,p,i,f,i,e,d,valid
d,i,m,e,s, , , ,valid
d,q,h,n,m,b,l, ,invalid
t,x,p, , , , , ,invalid
s,p,r,u,c,e,s, ,valid
t,j,k, , , , , ,invalid
n,r,l, , , , , ,invalid
g,d,e, , , , , ,invalid
g,c,j, , , , , ,invalid
w,c,n, , , , , ,invalid
t,a,d,p,o,l,e,s,valid
q,q,h,j,o, , , ,invalid
s,p,l,i,c,e, , ,valid
d,o,c,t,o,r,e,d,valid
p,o,j,o, , , , ,invalid
