char01,char02,char03,char04,char05,char06,char07,char08,Valid
u,n,t,r,i,e,d, ,valid
j,m,c,m, , , , ,invalid
e,n,t,i,t,y, , ,valid
e,m,i,n,e,n,c,e,valid
l,q,j,a,u, , , ,invalid
d,b,j,d, , , , ,invalid
s,u,d,s,i,e,s,t,valid
u,p,q,b,q,e,c, ,invalid
r,p,k,i,g, , , ,invalid
k,o,u,x,o,y, , ,invalid
f,r,e,n,z,i,e,s,valid
u,w,u,v,c,e, , ,invalid
w,b,n,k,x,m,q, ,invalid
f,j,x,e,n,n,l, ,invalid
b,e,b, , , , , ,invalid
c,d,b,y,d,v,u, ,invalid
g,t,t,x,v,o,g, ,invalid
f,p,k, , , , , ,invalid
g,a,i,t,s, , , ,valid
o,u,s,t,e,r,s, ,valid
r,a,n,g,e,d, , ,valid
t,e,l,c, , , , ,invalid
b,i,e,v,i, , , ,invalid
c,d,p,j,i,e, , ,invalid
a,f,p,c, , , , ,invalid
g,s,m, , , , , ,invalid
g,c,v,n,v,f, , ,invalid
w,a,d,i,s, , , ,valid
c,e,s,s,i,o,n, ,valid
x,k,s,v, , , , ,invalid
d,e,s,p,a,i,r, ,valid
a,i,j, , , , , ,invalid
n,i,n,u, , , , ,invalid
p,w,a,u,x,d,w, ,invalid
e,i,l,l,m, , , ,invalid
r,u,m,b,a,s, , ,valid
m,j,b,o,m,e, , ,invalid
t,r,e,e,d, , , ,valid
t,k,f,v,g,t, , ,invalid
x,y,u,y,m,w,i, ,invalid
g,c,u,p,b, , , ,invalid
k,c,h,s, , , , ,invalid
l,i,m,i,t,i,n,g,valid
v,a,u, , , , , ,invalid
f,y,x,e,t,u, , ,invalid
p,i,l,f,e,r,e,r,valid
q,s,a,p,g,a,k, ,invalid
r,a,k,i, , , , ,invalid
a,u,t,o,m,a,t,a,valid
s,k,r,l,c, , , ,invalid
g,s,e,v, , , , ,invalid
p,r,o,n,g,e,d, ,valid
y,h,a,k, , , , ,invalid
q,u,a,l,m, , , ,valid
e,g,c,p,b, , , ,invalid
h,j,w, , , , , ,invalid
l,c,c,a,m,s, , ,invalid
g,t,w,w,l,h, , ,invalid
s,x,b,s, , , , ,invalid
j,c,v,u, , , , ,invalid
k,d,q,o,x, , , ,invalid
m,u,s,t,e,r, , ,valid
b,e,r,y,e,g, , ,invalid
l,s,w,v,x,o, , ,invalid
b,t,x,b,k, , , ,invalid
b,a,l,l,r,o,o,m,valid
j,u,s,j,x, , , ,invalid
d,i,g,i,t,i,z,e,valid
w,q,k,o, , , , ,invalid
g,o,o,w,x,u,r, ,invalid
i,i,l,m, , , , ,invalid
b,o,l,d,e,r, , ,valid
r,a,v,e,l,l,e,d,valid
d,p,f,x,c, , , ,invalid
e,t,s,l,y,j,x, ,invalid
s,i,e,v,i,n,g, ,valid
c,l,i,q,u,i,s,h,valid
o,g,o, , , , , ,invalid
f,i,s,e,v,c,e, ,invalid
u,t,x,f,p,w, , ,invalid
j,q,n,b,c, , , ,invalid
n,r,o,j,f, , , ,invalid
f,o,r,e,f,e,e,t,valid
o,p,t,i,n,g, , ,valid
r,a,b, , , , , ,invalid
u,o,l,n,s, , , ,invalid
o,v,a, , , , , ,valid
j,q,y, , , , , ,invalid
c,r,u,e,l, , , ,valid
t,l,o,f,w, , , ,invalid
h,i,t, , , , , ,valid
i,f,f,i,e,s,t, ,valid
p,e,a,s,e, , , ,valid
s,w,i,p,e, , , ,valid
i,t,m,m,y,d,r, ,invalid
m,u,l,i,s,h,l,y,valid
j,b,n, , , , , ,invalid
i,l,l,n,e,s,s, ,valid
h,b,g, , , , , ,invalid
s,e,n,i,o,r,s, ,valid
n,e,t,s, , , , ,valid
v,d,b,u,w,s,a, ,invalid
v,e,s,t,i,g,e,s,valid
d,e,n,u,d,e, , ,valid
g,l,i,d,e,r, , ,valid
d,g,u,a,c,n,w, ,invalid
b,e,a,u,x, , , ,valid
g,y,d,s,k, , , ,invalid
q,f,w, , , , , ,invalid
n,i,y,c, , , , ,invalid
e,e,e, , , , , ,invalid
m,o,n,o,g,r,a,m,valid
g,e,l,d, , , , ,valid
j,g,i,n,h,h,j, ,invalid
b,r,m,i,m,u, , ,invalid
i,q,t,w,d,d, , ,invalid
b,l,u,y,i, , , ,invalid
q,j,x, , , , , ,invalid
x,q,r,e,k,v,d, ,invalid
x,d,h,p, , , , ,invalid
w,h,i,t, , , , ,valid
d,o,g,g,o,n,e,d,valid
q,u,i,n,c,e, , ,valid
m,o,u,n,t,s, , ,valid
s,g,n, , , , , ,invalid
n,w,k,l,m,c, , ,invalid
m,q,x,t,l,p,b, ,invalid
f,o,u,l,n,e,s,s,valid
n,r,q,f,p, , , ,invalid
p,y,d,n, , , , ,invalid
m,a,a, , , , , ,invalid
w,c,x, , , , , ,invalid
w,i,s,e,r, , , ,valid
e,x,d,o,j,w,x, ,invalid
d,o,o,r,w,o, , ,invalid
r,l,w,c,j, , , ,invalid
r,a,b,i,e,s, , ,valid
s,a,g,o, , , , ,valid
v,g,b,j,d,e, , ,invalid
j,y,b,s,t,o, , ,invalid
f,y,v,s,u, , , ,invalid
v,b,u, , , , , ,invalid
e,g,l,c,d,t,s, ,invalid
r,i,x,c, , , , ,invalid
n,y,o,b,a,e, , ,invalid
c,h,o,u,k,u, , ,valid
c,o,m,f,y, , , ,valid
c,o,u,r,s,i,n,g,valid
s,r,r, , , , , ,invalid
h,u,g,e,s,t, , ,valid
i,u,f, , , , , ,invalid
p,e,r,s,o,n, , ,valid
s,m,o,t,e, , , ,valid
j,s,b,q,c,x, , ,invalid
f,i,d,g,e,t,s, ,valid
b,e,g,g,a,r,e,d,valid
s,n,o,r,t, , , ,valid
b,e,s,o,t,s, , ,valid
u,s,u,r,i,o,u,s,valid
k,e,e,k,y,j, , ,invalid
s,n,r,q, , , , ,invalid
p,m,a, , , , , ,invalid
t,r,a,w,l,s, , ,valid
f,y,e,k,d, , , ,invalid
n,g,w,e, , , , ,invalid
u,q,h,j,o, , , ,invalid
q,n,a, , , , , ,invalid
q,q,x,a,p,p, , ,invalid
a,f,t, , , , , ,invalid
l,e,a,r,n,s, , ,valid
s,e,l,l,o,u,t,s,valid
v,t,x,u,r, , , ,invalid
g,l,o,w,i,n,g, ,valid
v,l,h,l, , , , ,invalid
l,f,l,i,u, , , ,invalid
g,i,g,c,j,u,c, ,invalid
j,q,r,j,k, , , ,invalid
u,b,h,i,g, , , ,invalid
i,c,h,p,n,c, , ,invalid
m,o,n,i,t,o,r, ,valid
b,o,t,t,o,m,s, ,valid
d,q,f,l, , , , ,invalid
b,h,t,e,l, , , ,invalid
t,o,d,d,l,e,r,s,valid
e,c,o,s,m,v, , ,invalid
g,a,s,s,i,n,g, ,valid
f,n,j,o,p,e,w, ,invalid
g,r,d,t,l, , , ,invalid
p,o,l,i,t,e,l,y,valid
v,i,s,a, , , , ,valid
u,l,n,a,y,w, , ,invalid
o,j,g,b, , , , ,invalid
s,u,l,k,i,e,r, ,valid
k,u,d,a,m,o,n,o,valid
j,n,a,i, , , , ,invalid
w,j,w,i,l, , , ,invalid
m,h,a, , , , , ,invalid
u,x,w,j,x,g, , ,invalid
n,u,q,i,o,q, , ,invalid
w,i,m,w, , , , ,invalid
l,e,t,d,o,w,n,s,valid
x,k,i,c,l, , , ,invalid
i,m,f,v,l,y,e, ,invalid
y,c,e,j,o,k,q, ,invalid
e,n,l,q, , , , ,invalid
s,e,l,f,i,e,s, ,valid
p,a,r,p,u,s, , ,invalid
b,a,l,k, , , , ,valid
q,u,e,s,t,i,n,g,valid
j,o,c,u,l,a,r, ,valid
c,l,i,n,i,c,s, ,valid
f,r,e,e,l,y, , ,valid
k,i,d,n,p, , , ,invalid
c,j,q,g,n,b,q, ,invalid
f,r,a,n,k,e,r, ,valid
h,a,r,d,n,e,s,s,valid
c,o,u, , , , , ,invalid
p,t,g,r, , , , ,invalid
g,l,y,p,h, , , ,valid
c,c,u,y,b, , , ,invalid
l,k,e,a,s, , , ,invalid
l,h,c,b,h,e, , ,invalid
l,e,g,m,a,n, , ,valid
g,g,r,p,t, , , ,invalid
p,c,s,h,n,d,u, ,invalid
r,c,r,m, , , , ,invalid
w,d,y,k,a, , , ,invalid
n,g,a,n,m,x, , ,invalid
b,u,c,k,e,y,e,s,valid
w,c,k,p,m, , , ,invalid
b,t,l,k, , , , ,invalid
h,u,c,n,o, , , ,invalid
m,t,q,o, , , , ,invalid
m,b,q,y,d,s,g, ,invalid
t,j,m,p,c,k,s, ,invalid
h,x,e,n, , , , ,invalid
k,y,i,c,v,x,o, ,invalid
a,n,c,h,o,r,s, ,valid
u,c,h,f,p, , , ,invalid
b,e,s,t,o,w,e,d,valid
d,l,r,g,b, , , ,invalid
p,g,q, , , , , ,invalid
m,l,l,o,p,p,f, ,invalid
v,f,r,u,k,o,b, ,invalid
f,p,o, , , , , ,invalid
m,a,n,i,a,s, , ,valid
m,u,s,e,g, , , ,invalid
m,i,s,c,a,r,r,y,valid
x,m,e,l,g, , , ,invalid
j,x,b, , , , , ,invalid
b,u,s, , , , , ,invalid
b,e,l,i,t,t,l,e,valid
y,h,o,n,n,x,n, ,invalid
g,v,q, , , , , ,invalid
r,y,s,j, , , , ,invalid
k,q,o,x, , , , ,invalid
x,h,u,q,i,b, , ,invalid
m,a,s,t,o,d,o,n,valid
k,i,p,p,e,r, , ,valid
s,e,i,z,e,s, , ,valid
u,p,n,w, , , , ,invalid
u,o,b,w,h,r, , ,invalid
s,p,l,i,c,e,r,s,valid
e,y,q,o, , , , ,invalid
c,o,c,k,n,e,y,s,valid
b,w,o,a,j,d,r, ,invalid
d,e,m,o,u,n,t, ,valid
j,n,q,b, , , , ,invalid
e,l,d,e,r, , , ,valid
k,m,x, , , , , ,invalid
m,d,i,c,d,v, , ,invalid
t,o,u,c,h,i,n,g,valid
i,n,d,e,x, , , ,valid
n,s,u,g,o,l,m, ,invalid
n,p,f,w,b,s, , ,invalid
a,c,o,r,n,s, , ,valid
n,b,v,h,y,v,b, ,invalid
b,r,o,w,n,s, , ,valid
k,a,m,i,k,a,z,e,valid
m,i,s,s,p,e,n,d,valid
d,d,y,o,c, , , ,invalid
b,a,s,k,i,n,g, ,valid
u,x,r,x, , , , ,invalid
c,m,u, , , , , ,invalid
p,m,m, , , , , ,invalid
m,h,r,u, , , , ,invalid
r,p,c, , , , , ,invalid
r,t,t, , , , , ,invalid
c,o,e,r,c,e, , ,valid
q,n,p,s, , , , ,invalid
u,x,c,v,n, , , ,invalid
d,e,m,o,n, , , ,valid
d,a,m,p,e,r,s, ,valid
p,u,m,x,b,k,r, ,invalid
b,f,y, , , , , ,invalid
a,r,m,f,u,l,s, ,valid
p,f,d, , , , , ,invalid
a,b,k, , , , , ,invalid
b,o,w,l,e,d, , ,valid
x,g,t,r, , , , ,invalid
f,x,s,w,q,g,c, ,invalid
w,i,d,e,n,s, , ,valid
x,o,s,x,s,r, , ,invalid
s,i,j,m,x,q, , ,invalid
o,r,h,k,d,x, , ,invalid
o,s,x,h, , , , ,invalid
d,u,k, , , , , ,invalid
o,m,u, , , , , ,invalid
m,w,j,t,l,i, , ,invalid
o,f,f,s,e,t,s, ,valid
p,l,a,i,t,s, , ,valid
g,i,l,t, , , , ,valid
s,p,i,t,t,i,n,g,valid
l,e,a,k, , , , ,valid
s,u,g,p,i,v,n, ,invalid
c,p,f, , , , , ,invalid
r,e,d,r,a,w,s, ,valid
x,v,d,w,l,n, , ,invalid
s,t,r,o,k,e, , ,valid
s,d,t,q,p,w, , ,invalid
v,d,c,o, , , , ,invalid
c,p,u,a, , , , ,invalid
g,o,u,y,k,e,h, ,invalid
a,n,i,m,a,l,s, ,valid
y,x,t,k,w,h, , ,invalid
q,n,s, , , , , ,invalid
j,a,s,m,i,n,e,s,valid
i,f,m,h,o, , , ,invalid
b,j,s,a,w,a,t, ,invalid
f,a,r,m,e,r, , ,valid
c,o,o,k,i,n,g, ,valid
j,d,w,a, , , , ,invalid
g,i,b,t,d, , , ,invalid
i,n,d,e,n,t,s, ,valid
r,s,i,y,f, , , ,invalid
g,u,o,v,r, , , ,invalid
a,u,f, , , , , ,invalid
r,e,c,r,u,i,t,s,valid
b,b,i,u,b,j, , ,invalid
w,q,g,h,m,n, , ,invalid
p,m,v, , , , , ,invalid
i,l,l,t, , , , ,invalid
w,l,h,m,w,d, , ,invalid
n,f,e, , , , , ,invalid
h,k,l, , , , , ,invalid
s,g,v,c,g,w, , ,invalid
n,u,e,h,j,r, , ,invalid
a,d,d,o, , , , ,invalid
w,o,o,l,i,e, , ,valid
i,o,k,r, , , , ,invalid
s,a,v,v,i,e,d, ,valid
m,r,v,q,y,g,d, ,invalid
h,u,b,b,y, , , ,valid
q,q,f,b, , , , ,invalid
p,l,a,n,t,a,i,n,valid
a,r,t,f,u,l,l,y,valid
x,a,f,j,a,u,p, ,invalid
o,s,i,e,r,s, , ,valid
i,l,x,w,r,r, , ,invalid
t,h,p, , , , , ,invalid
l,k,o, , , , , ,invalid
i,b,q,o,u,h,k, ,invalid
t,s,n,i, , , , ,invalid
g,c,p,u, , , , ,invalid
h,k,p,e, , , , ,invalid
l,o,c,u,s,t, , ,valid
n,t,g,q, , , , ,invalid
s,i,e,v,e, , , ,valid
v,c,u,h,b, , , ,invalid
t,h,r,a,s,h, , ,valid
q,v,p, , , , , ,invalid
a,c,q,u,i,t, , ,valid
s,b,c,y,x, , , ,invalid
l,o,v,i,n,g, , ,valid
w,i,p,y, , , , ,invalid
p,e,a,c,h,e,s, ,valid
r,e,c,o,p,i,e,d,valid
a,w,f,u,l,l,e,r,valid
j,u,r,i,s,t, , ,valid
g,s,u, , , , , ,invalid
h,q,d,p, , , , ,invalid
s,l,k,p,w,d, , ,invalid
m,d,j,o,l, , , ,invalid
o,u,t,l,i,n,e, ,valid
c,r,u,s,h,e,s, ,valid
u,a,o,q,v,p, , ,invalid
u,n,k,e,m,p,t, ,valid
c,a,p,t,i,o,n,s,valid
w,s,f, , , , , ,invalid
l,y,i,t,v,g, , ,invalid
f,e,c, , , , , ,invalid
g,n,y,s,n, , , ,invalid
d,m,j,f,f,k, , ,invalid
t,e,n,a,n,t,s, ,valid
m,w,w,f,x, , , ,invalid
g,a,h,q,x, , , ,invalid
x,v,c,c,a,c, , ,invalid
o,d,w, , , , , ,invalid
i,n,g,r,e,s,s, ,valid
a,x,e, , , , , ,invalid
f,o,u,l,i,n,g, ,valid
q,d,v,i, , , , ,invalid
c,p,g,a, , , , ,invalid
d,p,h,i,u,t,b, ,invalid
s,x,q,b,r,s,j, ,invalid
j,a,d,h, , , , ,invalid
y,e,d,k,h,p,l, ,invalid
n,a,f,a,m,c,r, ,invalid
c,a,n,o,p,y, , ,valid
n,a,l,n,e, , , ,invalid
a,l,l,u,d,i,n,g,valid
m,x,q,g,d,o,l, ,invalid
r,a,r,e,f,i,e,s,valid
f,a,m,r,l,j, , ,invalid
e,n,h,a,n,c,e, ,valid
a,c,n,t, , , , ,invalid
h,a,w,k,e,r,s, ,valid
p,i,s,s,e,d, , ,valid
f,h,s,p,g,x, , ,invalid
u,m,h,u,w, , , ,invalid
h,k,c,f, , , , ,invalid
w,c,q,v,w,n, , ,invalid
q,e,j, , , , , ,invalid
b,f,a,j, , , , ,invalid
i,b,e,x,e,s, , ,valid
s,w,r,r,x,q,d, ,invalid
s,e,e,r,s, , , ,valid
k,l,f,m, , , , ,invalid
i,s,l,e, , , , ,invalid
u,k,k,i,j, , , ,invalid
w,e,b,b,i,n,g, ,valid
m,q,x, , , , , ,invalid
h,m,j,h,l,y,g, ,invalid
p,b,d,b,y, , , ,invalid
a,l,c,h,e,m,y, ,valid
s,a,v,i,n,g,s, ,valid
b,l,o,u,s,e,s, ,valid
w,h,i,s,k,e,y, ,valid
d,e,m,o,i,n,g, ,valid
x,l,j,i,d, , , ,invalid
f,n,j,b, , , , ,invalid
w,i,p,p, , , , ,invalid
c,f,l,g,i,f, , ,invalid
b,a,n,q,u,e,t,s,valid
s,t,r,a,y, , , ,valid
c,s,c, , , , , ,invalid
v,u,m,e,f,o,e, ,invalid
d,u,b,o,h, , , ,invalid
u,n,d,h, , , , ,invalid
w,s,p,x,y,g,x, ,invalid
o,v,u,m, , , , ,valid
r,i,c,k,e,t,s, ,valid
k,u,r,u, , , , ,valid
g,l,o,w, , , , ,valid
a,c,c,l,a,i,m, ,valid
q,v,u,q,k,l,a, ,invalid
b,f,t,n,x,x,x, ,invalid
y,f,g, , , , , ,invalid
h,q,t,h,k, , , ,invalid
j,u,b,e,f, , , ,invalid
l,s,m,v,w, , , ,invalid
d,n,h, , , , , ,invalid
c,l,a,c,k,e,d, ,valid
g,y,w, , , , , ,invalid
p,u,l,s,a,t,e,d,valid
t,n,w,r, , , , ,invalid
s,n,o,o,p,y, , ,valid
u,x,t,k,k, , , ,invalid
w,e,n,d,i,n,g, ,valid
v,i,o,l, , , , ,valid
b,a,r,o,n,s, , ,valid
w,a,g,j,m,r,v, ,invalid
h,d,v, , , , , ,invalid
m,a,x,i,l,l,a,s,valid
c,r,o,c,k, , , ,valid
f,a,g,o,t, , , ,valid
a,g,j, , , , , ,invalid
s,o,k,l,o, , , ,invalid
y,w,x,d,c,m,r, ,invalid
u,c,i,j,u, , , ,invalid
s,p,p,o,i, , , ,invalid
h,s,f,o, , , , ,invalid
h,h,v,f,v,l,r, ,invalid
n,c,l,q, , , , ,invalid
s,t,a,g, , , , ,valid
c,o,d,f,i,s,h, ,valid
k,h,k,b,k,r,g, ,invalid
x,d,n,n,a,f,t, ,invalid
w,p,r,j,u,o, , ,invalid
c,g,e,q,w, , , ,invalid
b,o,s,s,i,l,y, ,valid
l,a,w,f,u,l, , ,valid
h,a,o,c,r, , , ,invalid
c,d,b,s,q,l,e, ,invalid
s,a,n,d,b,a,g, ,valid
t,m,w,d,y, , , ,invalid
o,p,e,y, , , , ,invalid
m,e,d,a,l,i,s,t,valid
t,l,g, , , , , ,invalid
o,u,t,c,r,o,p, ,valid
k,k,k,h, , , , ,invalid
h,b,e, , , , , ,invalid
t,s,t,d,v, , , ,invalid
u,d,m,n,g, , , ,invalid
d,r,a,m,a, , , ,valid
x,b,f,c,f,m, , ,invalid
c,r,o,t,c,h,e,s,valid
c,u,t,i,c,l,e,s,valid
q,d,v, , , , , ,invalid
a,y,x,f,u,e, , ,invalid
f,p,e,i,q,k,o, ,invalid
l,n,i,a,x,r, , ,invalid
c,a,c,k,l,i,n,g,valid
l,k,x,c,d,f, , ,invalid
w,d,v,o,a,o,n, ,invalid
y,v,m,e,h, , , ,invalid
i,w,x,a,n,f,q, ,invalid
h,j,c,x,j,w,f, ,invalid
n,d,w,d, , , , ,invalid
w,n,n,u,e,b,x, ,invalid
f,e,z, , , , , ,valid
c,i,v,e,t, , , ,valid
q,a,l,j,s,u,p, ,invalid
h,m,e,x, , , , ,invalid
j,a,m, , , , , ,valid
f,m,x,w,o, , , ,invalid
h,y,q,f,o,f,u, ,invalid
i,m,y, , , , , ,invalid
l,g,l, , , , , ,invalid
t,m,e,c, , , , ,invalid
x,f,j,j,t, , , ,invalid
r,l,k,s, , , , ,invalid
c,j,b, , , , , ,invalid
y,q,v,r,w, , , ,invalid
g,u,m,s, , , , ,valid
n,i,n,e,p,i,n,s,valid
l,u,p,h, , , , ,invalid
o,s,j,l,k, , , ,invalid
n,n,w, , , , , ,invalid
h,h,s,p,y,x,p, ,invalid
t,u,r, , , , , ,invalid
a,t,e,d,q,v, , ,invalid
k,s,m,l, , , , ,invalid
r,u,k,u,g,n,r, ,invalid
v,a,u,n,t,i,n,g,valid
i,c,y,u,d,j,i, ,invalid
h,a,c,k,e,r,s, ,valid
o,a,f,g,a,q, , ,invalid
g,v,t,n,h, , , ,invalid
s,t,u,m,p,e,d, ,valid
r,e,o,j,r,f,h, ,invalid
j,j,r,c,e, , , ,invalid
c,f,j, , , , , ,invalid
m,o,f,l,c, , , ,invalid
b,e,s,o,m,s, , ,valid
w,k,i,d,q, , , ,invalid
s,h,a,v,e,r, , ,valid
s,f,h,j,n,v, , ,invalid
h,s,c,s,l,p, , ,invalid
p,a,s,s,e,d, , ,valid
w,e,s,h,o, , , ,invalid
y,a,c,h,t,i,n,g,valid
j,w,n, , , , , ,invalid
n,n,c,j, , , , ,invalid
s,p,e,l,l,s, , ,valid
d,r,o,o,l,e,d, ,valid
n,u,m,b,e,r, , ,valid
w,s,g,j,q, , , ,invalid
i,u,o, , , , , ,invalid
i,c,k,y, , , , ,valid
f,t,c,a,t,w,g, ,invalid
g,l,e,a,m,i,n,g,valid
s,e,p,t,a, , , ,valid
r,f,b,a,i,c,f, ,invalid
u,q,h,t,b,c, , ,invalid
w,p,r, , , , , ,invalid
n,w,v,g, , , , ,invalid
y,o,w,l,s, , , ,valid
r,a,v,e,l,s, , ,valid
f,i,n,e,n,e,s,s,valid
d,n,m,r, , , , ,invalid
d,e,c,l,i,n,e,s,valid
u,m,s,l,u,x, , ,invalid
p,i,k,e, , , , ,valid
c,j,h,e,r,t, , ,invalid
h,d,b,r,r,q, , ,invalid
u,n,q,u,o,t,e, ,valid
a,d,d,u,c,i,n,g,valid
l,r,f,f, , , , ,invalid
s,u,r,g,e,o,n,s,valid
h,e,q,i,a,n,o, ,invalid
s,n,e,e,r,i,n,g,valid
k,c,y,t, , , , ,invalid
v,f,t, , , , , ,invalid
m,u,l,j, , , , ,invalid
w,a,n,g,l,e, , ,valid
f,t,j, , , , , ,invalid
m,o,l,d,i,e,r, ,valid
b,n,r,l,t,e, , ,invalid
e,e,y,r,y, , , ,invalid
n,a,s,k,c,k,h, ,invalid
d,e,v,i,a,t,e,d,valid
f,u,r,o,r,s, , ,valid
j,i,l,m,q,l,w, ,invalid
r,o,b,b,i,n,g, ,valid
s,e,v,e,n,s, , ,valid
d,y,q, , , , , ,invalid
e,k,f,r,c, , , ,invalid
l,i,g,t,k,n,n, ,invalid
c,l,i,n,k,s, , ,valid
l,l,s,k,f,f, , ,invalid
m,k,b,k, , , , ,invalid
r,a,g,o,u,t, , ,valid
q,t,l,q,o, , , ,invalid
m,e,r,i,n,o,s, ,valid
r,p,t,c, , , , ,invalid
d,i,v,i,n,e, , ,valid
f,b,s,t,i,c,i, ,invalid
x,f,n,s,a,j, , ,invalid
g,r,a,n,d,p,a, ,valid
e,o,g,q,l,v,l, ,invalid
i,d,w,r,e, , , ,invalid
o,w,j, , , , , ,invalid
z,o,n,a,l, , , ,valid
q,p,e,r, , , , ,invalid
b,u,r,b,l,e,s, ,valid
t,c,x, , , , , ,invalid
r,e,d,u,c,e,s, ,valid
f,n,c,l,w, , , ,invalid
g,s,f,c, , , , ,invalid
d,o,f,r,c,s, , ,invalid
c,o,e,r,c,e,d, ,valid
x,p,k,a,d,a, , ,invalid
r,e,s,o,u,n,d, ,valid
o,a,w,y, , , , ,invalid
t,s,r,n,d,q,c, ,invalid
r,e,g,a,r,d,s, ,valid
n,w,b,x, , , , ,invalid
i,n,c,o,m,e, , ,valid
k,g,e,l,e, , , ,invalid
o,l,x, , , , , ,invalid
v,x,o,o, , , , ,invalid
t,d,g,a,x, , , ,invalid
e,h,q, , , , , ,invalid
w,i,t,c,h,e,d, ,valid
m,q,q, , , , , ,invalid
l,r,r,w,v,u,p, ,invalid
m,q,n,k, , , , ,invalid
b,a,r,b,i,n,g, ,valid
h,o,e, , , , , ,valid
n,g,c,g,p, , , ,invalid
b,v,a,k, , , , ,invalid
i,v,q,q,l,d, , ,invalid
i,u,j,l,r,m,q, ,invalid
f,w,y,q,c, , , ,invalid
b,v,t,p, , , , ,invalid
f,h,k,n,m, , , ,invalid
g,i,f,o, , , , ,invalid
h,e,d,g,e,s, , ,valid
a,g,k, , , , , ,invalid
n,e,s,t,l,e, , ,valid
k,n,m,e,w, , , ,invalid
l,e,s,i,a, , , ,invalid
q,s,g,s, , , , ,invalid
s,f,o,p,a,d, , ,invalid
h,v,u,x,b, , , ,invalid
b,o,t,c,h,e,s, ,valid
r,u,s,t,i,e,s,t,valid
s,c,h,r,o,d,s, ,valid
e,n,m,s,o, , , ,invalid
d,m,m,s,x,v,r, ,invalid
s,f,y, , , , , ,invalid
w,i,n,t,r,i,e,r,valid
g,r,i,m, , , , ,valid
r,t,e,g,e,t,p, ,invalid
t,v,q,s,y,j,c, ,invalid
i,g,c,k,g, , , ,invalid
m,d,n,m,o, , , ,invalid
f,b,t,k,x,x,k, ,invalid
t,r,a,m,m,e,d, ,valid
f,i,l,m,i,e,r, ,valid
p,u,z,z,l,e,r,s,valid
y,i,q, , , , , ,invalid
n,a,n,a, , , , ,valid
x,d,y,u,g, , , ,invalid
f,o,r,s,a,k,e, ,valid
p,t,j,t,f, , , ,invalid
h,u,n,g,r,i,l,y,valid
e,d,s,r,h,u,d, ,invalid
y,t,p, , , , , ,invalid
e,y,i,j,q,q,j, ,invalid
l,i,b,e,r,t,y, ,valid
o,q,v, , , , , ,invalid
h,a,w,k,s, , , ,valid
a,f,n,u, , , , ,invalid
x,a,y,v,u, , , ,invalid
w,h,w, , , , , ,invalid
n,j,w, , , , , ,invalid
s,i,b,l,i,n,g,s,valid
p,r,n,w,j, , , ,invalid
k,r,q,u,d, , , ,invalid
i,n,s,u,r,e,d, ,valid
j,n,b,p,f,o,f, ,invalid
e,p,r,i,a,h,q, ,invalid
s,h,x,j,f,a,h, ,invalid
l,v,k,q,r,w,m, ,invalid
b,i,q,t, , , , ,invalid
s,e,x,u,a,l, , ,valid
f,e,r,r,u,l,e,s,valid
a,x,f,f,d, , , ,invalid
c,i,f,v,a,b, , ,invalid
h,h,v,q,t,m,q, ,invalid
b,a,r,b,e,q,u,e,valid
d,i,f,f,u,s,e,s,valid
e,j,m, , , , , ,invalid
u,a,n,m,d, , , ,invalid
d,w,t,w,m, , , ,invalid
n,l,u,s,y,s, , ,invalid
e,k,x,b,w,j,c, ,invalid
j,i,k, , , , , ,invalid
a,m,x,g, , , , ,invalid
t,h,i,c,k,s,e,t,valid
r,h,j,r,y,d,q, ,invalid
k,p,n,e,f,q, , ,invalid
f,o,b,b,e,d, , ,valid
r,o,s,i,n,s, , ,valid
o,b,g, , , , , ,invalid
a,q,v, , , , , ,invalid
h,e,b,n,v, , , ,invalid
s,t,y,h,b, , , ,invalid
u,g,p, , , , , ,invalid
j,w,t, , , , , ,invalid
i,y,b,e,y,b,e, ,invalid
w,c,l,q, , , , ,invalid
s,u,e, , , , , ,valid
c,m,g,f, , , , ,invalid
c,o,r,p,o,r,a,l,valid
g,v,g,y,i, , , ,invalid
o,i,n,l,f,c,f, ,invalid
b,u,z,z,e,r,s, ,valid
p,a,u,s,i,n,g, ,valid
s,n,o,r,e,s, , ,valid
k,n,r,k,t,p, , ,invalid
x,j,t, , , , , ,invalid
y,y,g,i,q,u,o, ,invalid
c,h,u,m,m,e,d, ,valid
n,a,r,c, , , , ,valid
c,l,a,u,s,e,s, ,valid
r,f,q,v,i, , , ,invalid
h,o,k,t, , , , ,invalid
f,p,j,p,u,g, , ,invalid
m,v,f,a, , , , ,invalid
d,a,m,n,a,b,l,e,valid
m,l,l,i, , , , ,invalid
s,h,u,c, , , , ,invalid
r,e,c,y,c,l,e, ,valid
n,h,x, , , , , ,invalid
r,a,s,h,e,s,t, ,valid
r,a,f,t,i,n,g, ,valid
w,o,g,l,y,o, , ,invalid
b,o,w,r, , , , ,invalid
j,k,t,u,s,r,c, ,invalid
w,h,i,m,s, , , ,valid
c,o,n,f,o,r,m, ,valid
x,l,f,i,q, , , ,invalid
m,a,x,i,m,a, , ,valid
b,u,t,c,h,e,r,y,valid
h,a,r,d, , , , ,valid
s,k,f,q,y,y,g, ,invalid
g,o,w, , , , , ,invalid
q,u,e,s,t,s, , ,valid
e,n,c,r,y,p,t, ,valid
f,r,l,a,f,a, , ,invalid
